audio_path,transcript
TheDirection_7_12_78566_97721.wav,شاء في سنه ألفين وعشرين يعلن منو اللي فائز، ياه موضوع الكرونا اتأخر دخلنا في خلصنا سنه عشرين دخلنا في واحد وعشرين يت شهر ثلاثه وأربعه كانت الأمور مفتوحه وكده بس بعد كان في تأجيل بعدين أعتقد اللجنه قالت إن بتخليها في أثناء [Expel].
TheDirection_7_13_97721_117625.wav,طبعًا هم يعني هاي لها معايير، فيها أشياء 
TheDirection_7_14_117625_118202.wav,[okay].
TheDirection_7_15_118202_128471.wav,تميزك المهني، أعمالك الإجتماعيه، ثقافتك 
TheDirection_7_16_128471_129135.wav,ممتاز.
TheDirection_7_17_129135_151778.wav,وبعدين طبعًا يسوون معاك مقابلات كذا، إني يعني صدقًا اللي أنا أعتقده إن الناس اللي ترشحوا وياي كان ملفهم قوي بس أعتقد يمكن أنا كنت محظوظ لأن يمكن أنا كان طبيب وفي وقت ال[covid] فأعتجد يمكن كان الحظ ساعدني أو خدمتني الظروف.
TheDirection_7_18_151778_153334.wav,هذا دكتور هذا تواضع.
TheDirection_7_19_153334_154113.wav,لا والله.
TheDirection_7_20_154113_155960.wav,جداره، لا ما شا الله عن.
TheDirection_7_21_155960_161064.wav,صدقًا يعني إن 
TheDirection_7_22_161064_172402.wav,الله يحفظك، لا متأكد عن جداره
TheDirection_7_23_172402_180675.wav,يعني أنا خلصت الثانويه عادي، من ثانويه دبي ما بقول متى عشان.
TheDirection_7_25_183595_194180.wav,تمام؟ أحاول أدخل أكون [malunion] بس ما يمكن يعني فاضحني الشعر الأبيض وكده، شو اسمه 
TheDirection_7_26_194180_194960.wav,اتخرجت من ثانويه دبي؟
TheDirection_7_27_194960_204768.wav,اتخرجت من ثانوي دبي، ودخلت جامعه الإمارات ودرست كليه الطب وبعدين كان ال[system] في هذيج الفتره كنت لازم تخدم كام من سنه قبل ما تطلع.
TheDirection_7_28_204768_205692.wav,شو اللي خلاك تختار؟
TheDirection_7_29_205692_228683.wav,شوف يعني من قبل مثلًا نقول مثلًا يعني قبل عشرين سنه أو شي؟ كان 
TheDirection_7_30_228683_231385.wav,ما شا الله عليك، ما شا الله.
TheDirection_7_32_238633_241807.wav,ما شاء الله منافسه إخوانا العرب، يا ما شا الله عليك.
TheDirection_7_33_241807_255217.wav,فدخلنا وكان في كليه طب و
TheDirection_7_34_255217_270595.wav,يا إما أنت تكون يعني مثلًا يعني مثل اللي نزل عليك وحي أو كده، وعرفت أنت شو بتبى وهذا ما يستوي أو إنك أنت مثلًا تبتدي في [something] وتشوف عمرك إنك أنت مشيت وياه.
TheDirection_7_35_270595_276911.wav,فمثل ما الأجانب يقولون [Either you do something love or you love what you doing] يعني.
TheDirection_7_36_276911_277806.wav,[okay].
TheDirection_7_38_291941_299956.wav,بمعني يعني أنك تدرس فيزيا، وكيميا تطبيقيه، وكيميا حيويه، وفيزيا حيويه، وتشريح ومش عارف إيش وكذا.
TheDirection_7_39_299956_314467.wav,فقد يعني من الشخص اللي يكون دافع إنه يدخل طب على أساس موضوع إنساني، وتعامل مرضى وغيره وكده يمكن ما قد يمشي هذي الأشياء هذي أول سنتين أو أول ثلاث لأن يكون جافه يعني.
TheDirection_7_40_314467_330262.wav,طبعًا الآن غيروا الطريقه 
TheDirection_7_41_330262_339019.wav,وسبحان الله متل ما يكون في احتكاك بينك وبين البشر تطلع عن الكتب عن 
TheDirection_7_42_339019_349027.wav,فكان إلى حدٍ ما يعني إن أول سنتين تكون شويه جافه يمكن احنا بعد كنا يعني محظوظين، كانوا يدرسون [like the top people].
TheDirection_7_43_349027_358576.wav,اللي كان الشيخ اللي هاني يعني بيثبت إن كليه الطب إهني عنا ابتكون أفضل كليه وكده فبنا لنا دكاتره أمريكان وأجانب وكده طبعًا هادي كانوا يايين.
TheDirection_7_44_358576_369748.wav,"بفكر آخر ويخلونك ترمس ويخلوك تفكر وكده فطبعًا يعني [that was good, any ways] خلصنا بعدين خدمنا لفتره ديجي يعني."
TheDirection_7_45_369748_378671.wav,كانت الفتره الواحد عرس فيها وكده فيعني كنت أحاول أدور شي ما أسوي فيه [calls] عشان أجادلس أفكر شي في البيت وكده [Which was not the right thing].
TheDirection_7_46_378671_388290.wav,المهم بعدين طبعًا رحنا سوينا شي يسمونه المعادله، معادله شهاده مالتك عشان تقدر تدرس في [North America] سواء في [America] أو في [Canada].
TheDirection_7_47_388290_401004.wav,سويناها كده وبعدين جدمنا وبعدين رحت رجعت هناأبغي أمريكا بس ياني القبول في كندا وتقريبًا جعدت حدود سبع سنين كان توي متزوج صار لي سنه و.
TheDirection_7_48_401004_402496.wav,وخدت الأهل؟
TheDirection_7_49_402496_422372.wav,هاي 
TheDirection_7_50_422372_429672.wav,"[okay, okay] فسبع سنوات فتره "
TheDirection_7_51_429672_445736.wav,هي إن يعني أنا كنت طالع في شهر سته على مستشفى البراحه، اللي كان يسمونها مستشفى الكويتي من قبل يعني كان وايد مستشفى [basic] وما فيها شي وايد وكدا.
TheDirection_7_52_445736_459230.wav,وصرت في شهر سبعه كان شو اسمه؟ كان في كندا وحطوني في أول قسم، قسم مال العنايه المركزه وفطبعًا تاخدك الرهبه يعني أول يوم. 
TheDirection_7_53_459230_461100.wav,توك واصل، العنايه.
TheDirection_7_54_461100_477476.wav,توني على طول، اللي هو أصعب قسم في مستشفى عود وكذا وهذا فأتذكر على شهر عشره أو يعني بعدها بشهرين، مشيت الصبح وابتديت ألم أغراضي أحطها في الشنطه وكدا.
TheDirection_7_55_477476_489983.wav,فالحرمه قالت لي شو؟ قلت لها خلاص أنا ما أعتقد إني أقدر أكمل، يعني خلاص. لا تيلس كذا وهذا، قلت لها ما أقدر لا أنا جادر أندمج معاهم.
TheDirection_7_56_489983_500323.wav,شوف يعني اتشوف أفلام أمريكيه أو أجنبيه وغيره وكذا أو تسافر تجعد فتره في الصيف كذا.
TheDirection_7_57_500323_515049.wav,[It somthing] وإنك تروح تعيش هناك، وأنت تشتغل هناك، وأنت شغلك يعتمد على كل شي و[People are looking at you a very critical way] متى ييت؟ متى طلعت؟
TheDirection_7_58_515049_529133.wav,كيف اتفكر؟ كيف طريقه تفكيرك؟ [The managed the way address] ولا [away] إن عندك [accent] يعني يمكن هذا يمكن كان [part] يعني هذا لكن فتحس إن [critical] كده.
TheDirection_7_59_529133_542529.wav,بعدين يعني جعدنا أول فتره تميت شهرين ما شفت الشمس فيها وكل يوم مطر سبعين يوم [ac- actually] فخلاص وصلت لحد قلتله خلاص.
TheDirection_7_60_542529_554751.wav,هذا شيء دكتور محد يعرفه أو يعرف مدى صعوبه هذا الشيء، إلا اللي يجربه يوم إنك ما تشوف الشمس خاصهً إن إحنا طالعين من بلاد ما شاء الله يعني بنحتاج أي الشمس هاي.
TheDirection_7_61_554751_566367.wav,سبحان الله يوم ما أشوفها أنا أذكر نحن يوم صرنا [Barney] تمينا في [Barney] يمكن أنا كملت أسبوعين، في ها الأسبوعين هذي ليه ما طلعت الشمس والله ما شفت، والله تعبت.
TheDirection_7_62_566367_569568.wav,صح، هاي [You 
TheDirection_7_63_569568_571457.wav,زين، [okay] فأنت قلت.
TheDirection_7_64_571457_579496.wav,أنا قلت خلاص أنا 
TheDirection_7_65_579496_580223.wav,خلاص يع.
TheDirection_7_66_580223_591023.wav,أي سبحان الله فيعني الله يجازيها الخير أم عبد العزيز يعني قالت لي خلي بس بنجعد لين شهر اتناشر بتيجي إجازه [Christmas] وكده وبعدين نبقى ننزل بتروح بتغير جو وكده.
TheDirection_7_67_591023_600138.wav,وسبحان الله يعني خلاص 
TheDirection_7_68_600138_609834.wav,فيكون الوقت إهني البلاد اتكون مشمسه والجو مثل الحين في شهر اتناشر من أحلى ما يمكن وأنت مسافر قبلها بأسبوعين ثلاثه أو.
TheDirection_7_69_609834_612763.wav,أظن لو  رديت في شهر سبعه أو تمانيه يكون الموضوع غير.
TheDirection_7_72_635490_636360.wav,مره ثاني، حصلت؟
TheDirection_7_73_636360_645873.wav,حصلت يعني أنا كنت جاعد أعالج واحد كان عنده [AIDS] كان عنده [H. I. V] وأنا جاعد أشرحله كان الساعه ثلاث بالليل.
TheDirection_7_74_645873_650213.wav,لحظه دكتور، ها الكلام هذا في التسعيانات في عز ال.
TheDirection_7_75_650213_651538.wav,في الألفينات.
TheDirection_7_76_651538_658056.wav,ألفين، يعني بعد الخوف من ال[HIV] 
TheDirection_7_77_658056_671309.wav,في ناس وبعدها تموت وكذا، وكان الساعه ثلاث الليل وكنت مناوب 
TheDirection_7_78_671309_684503.wav,وقلنا نشوفوا أول شي واحد أهتم إنه ما يحصل لين [stike] ال- أو ما يحصل ما يسمونه وخذه إبره من حد عنده [AIDS] وكده [We have to be careful] المهم وأقرب ناس سامعين كل شي كده، المهم فأخدت العينه.
TheDirection_7_79_684503_701379.wav,ويوم حطيت الإبره [for 
TheDirection_7_80_701379_702477.wav,يووه.
TheDirection_7_81_702477_705107.wav,فا [for amoment]، يعني [for] حتى.
TheDirection_7_82_705107_706303.wav,ضربت الإبره في إيدك؟
TheDirection_7_83_706303_721471.wav,ضربت الإبره في إيديا هني، فا [for amoment] العالم كله وقف، ما شفت حد جدامي أبدًا غير أنا والإبره وبس وتخيلت هلي.
TheDirection_7_84_721471_733316.wav,"وتخيلت الريال هذا اللي لسه يموت عدالي وقلت [That's it, this is the end of it] يعني، أن أنا بيني وأنا بستوى متل ها الشخص هذا، فكان يعني [is a major trauma] يعني."
TheDirection_7_85_733316_746471.wav,وبعدين تجعد طبعًا أنت يعني حتى يعني ما تعرف طبعًا يعني روحت المستحي قلتلهم استوي 
TheDirection_7_86_746471_760556.wav,ويعني مثلًا ما تبي تيلس مع أهلك وعيالك تخاف تعاديهم عنا [This is not right] يعني لأن محد يتعدى منك إلا إذا كان خد عنك دم ولا خد عنك [fluids] ولا كذا.
